Platform,BrandName,SuperCategory,SubCategory,variantid,ProductName,SellerName,Color,App_Image,App_Deeplink,Avg_Price,Price_Range,VariantSize,Datetime of FirstLiveDate,rank,Aging
Distribution,3B Empire,Apparels,t-shirts,2593589,3B Empire 1339,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/gtqcxkuqp/files/yi$pn4m@p,https://bijnis.app.link/2Ea4xiwu1Kb,201.87,192 - 212," 38, 40,36","06 Jul, 2024 15:00:38",1,21
Distribution,3B Empire,Apparels,track pants,2580885,3B Empire 1280,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/jtzb68hgl/files/jlu8a4cr9,https://bijnis.app.link/sagRN7vu1Kb,252.33,240 - 265," L, XL,M","06 Jul, 2024 15:00:38",1,21
Distribution,3B Empire,Apparels,track pants,2582948,3B Empire 1294,3B EMPIRE,Black,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/4qo5ycseb/files/tzq58tn8r,https://bijnis.app.link/8qXxpbwu1Kb,214.81,204 - 226," L, XL,M","06 Jul, 2024 15:00:38",1,21
Distribution,3B Empire,Apparels,track pants,2582979,3B Empire 1295,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/5wc9hz6vo/files/54ynx5g@9,https://bijnis.app.link/8SsR56vu1Kb,213.51,203 - 224," L, XL,M","06 Jul, 2024 15:00:38",1,21
Distribution,3B Empire,Apparels,track pants,2582998,3B Empire 1296,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/pajzbiuwrn/files/3$7wkutdmj,https://bijnis.app.link/A8MfjONvWKb,208.34,198 - 219," L, XL,M","03 Jul, 2024 12:00:42",1,24
Distribution,3B Empire,Apparels,track pants,2583037,3B Empire 1297,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/g$ai9vyxr/files/5qlw2sas$v,https://bijnis.app.link/sf7ZeONvWKb,208.34,198 - 219," L, XL,M","03 Jul, 2024 12:00:42",1,24
Distribution,3B Empire,Apparels,track pants,2583083,3B Empire 1298,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/dxqgcal1y/files/cp0ymfdjf,https://bijnis.app.link/iBj2ZKNvWKb,274.33,261 - 288," L, XL,M","03 Jul, 2024 12:00:42",1,24
Distribution,3B Empire,Apparels,track pants,2583115,3B Empire 1299,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/ilg3qpy7e/files/q0zqxrswn,https://bijnis.app.link/xBTWrPNvWKb,216.10,205 - 227," L, XL,M","03 Jul, 2024 12:00:42",1,24
Distribution,3B Empire,Apparels,track pants,2592518,3B Empire 1314,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/wuvuddlhc/files/ah5hl18ez,https://bijnis.app.link/BYt0vQTQUKb,186.34,177 - 196," L, XL,M","02 Jul, 2024 12:00:44",1,25
Distribution,3B Empire,Apparels,track pants,2592524,3B Empire 1315,3B EMPIRE,Multicolor,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/8oqxe@cqp/files/0jjzy6xcw,https://bijnis.app.link/QncgELTQUKb,164.34,156 - 173," L, XL,M","02 Jul, 2024 12:00:44",1,25
Distribution,A S Foot Craft,Footwear,synthetic handmade heel slippers,2561776,A S Foot Craft 092,A S Foot Craft,Black,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/o9dqf5fnp/files/mplozjufy,https://bijnis.app.link/21YKBQ777Kb,322.36,306 - 338," 38, 39, 40, 41, 42,37","10 Jul, 2024 12:09:00",2,17
Distribution,A S Foot Craft,Footwear,synthetic handmade heel slippers,2561777,A S Foot Craft 092,A S Foot Craft,Grey,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/t0tvbzxlt/files/5qthogxih,https://bijnis.app.link/sU7XOR777Kb,322.36,306 - 338," 38, 39, 40, 41, 42,37","10 Jul, 2024 12:09:00",1,17
Distribution,A S Foot Craft,Footwear,synthetic handmade heel slippers,2561778,A S Foot Craft 092,A S Foot Craft,Pink,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/$fnzxound/files/tfsvg4bmn,https://bijnis.app.link/S04eqW777Kb,322.36,306 - 338," 38, 39, 40, 41, 42,37","10 Jul, 2024 12:09:00",2,17
Distribution,A S Foot Craft,Footwear,synthetic handmade heel slippers,2561779,A S Foot Craft 092,A S Foot Craft,White,https://prod-seller-app-bucket.s3.ap-south-1.amazonaws.com/production/9gp$ulwzw/files/ow$blvr9q,https://bijnis.app.link/8Jma6S777Kb,322.36,306 - 338," 38, 39, 40, 41, 42,37","10 Jul, 2024 12:09:00",2,17
Distribution,ACHOO,Apparels,shorts,2591593,ACHOO 020,J.K.P CLOTHING,Multicolor,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-783dd7bc-4e89-4deb-bddf-1c7699021a6f.jpeg,https://bijnis.app.link/30wccKZbTKb,43.35,41 - 46," 12, 14, 16,10","01 Jul, 2024 12:12:22",1,26
Distribution,ACTION,Footwear,eva full moulded sandals,2593808,ACTION 3459,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-438a6c3d-fdbf-4d4f-9e0b-2af7a94a2513.jpeg,https://bijnis.app.link/ihUy1kCPZKb,252.85,240 - 265," 4c, 5c, 6c, 7c, 8c,3c","05 Jul, 2024 12:01:21",2,22
Distribution,ACTION,Footwear,eva full moulded sandals,2595625,ACTION 3465,ACTIONPLUS PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-b92aa434-2c30-4ca0-9b91-7717a2b41b6d.jpeg,https://bijnis.app.link/UaPB5Met6Kb,252.85,240 - 265," 11c, 12c, 13c, 2c, 3c,1c","09 Jul, 2024 15:01:10",1,18
Distribution,ACTION,Footwear,eva full moulded sandals,2596099,ACTION 3459,ACTIONPLUS PRIVATE LIMITED,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_5-5b6b32bc-4fcd-4b20-89e9-6de90e05a565.png,https://bijnis.app.link/8MarJRet6Kb,252.85,240 - 265," 4c, 5c, 6c, 7c, 8c,3c","09 Jul, 2024 15:01:10",1,18
Distribution,ACTION,Footwear,eva full moulded sandals,2596101,ACTION 3456,ACTIONPLUS PRIVATE LIMITED,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-f8f9cb75-9c05-425c-ac80-f86f4b863088.jpeg,https://bijnis.app.link/RfiGMQet6Kb,220.42,209 - 231," 10, 7, 8, 9,6,7","09 Jul, 2024 15:01:10",1,18
Distribution,ACTION,Footwear,eva full moulded sandals,2596670,ACTION 3466,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-86f7ba38-4f09-44a6-9453-594bb3600619.jpeg,https://bijnis.app.link/fYUR1j2M9Kb,186.92,178 - 196," 5c,4c","11 Jul, 2024 12:01:36",3,16
Distribution,ACTION,Footwear,eva full moulded sandals,2596671,ACTION 3466,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b96d44cb-9754-43a9-aded-5e6c646544ab.jpeg,https://bijnis.app.link/SmGBAc2M9Kb,186.92,178 - 196," 5c,4c","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva full moulded sandals,2596672,ACTION 3466,ACTIONPLUS PRIVATE LIMITED,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6436910a-678b-476a-8839-7fff510ca2c7.jpeg,https://bijnis.app.link/w20ryb2M9Kb,186.92,178 - 196," 5c,4c","11 Jul, 2024 12:01:36",2,16
Distribution,ACTION,Footwear,eva full moulded sandals,2597048,ACTION 3470,ACTIONPLUS PRIVATE LIMITED,Royal blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-65329048-04a3-4f64-856e-b90e56aa7659.jpeg,https://bijnis.app.link/K4b40l2M9Kb,153.43,146 - 161," 13c, 2c, 3c,1c","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva full moulded sandals,2598350,ACTION 2834,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-7058fa68-e128-4133-8b45-2bbaff8595cb.jpeg,https://bijnis.app.link/3Ts3emWrbLb,259.16,246 - 272," 10, 7, 8, 9,6,7","12 Jul, 2024 12:01:18",1,15
Distribution,ACTION,Footwear,eva full moulded slippers,2593834,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6264b4de-1b3e-4fed-97cf-832c462325f8.jpeg,https://bijnis.app.link/8mBXNmCPZKb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","05 Jul, 2024 12:01:21",2,22
Distribution,ACTION,Footwear,eva full moulded slippers,2596102,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-60ae5260-102a-4252-835a-eaceb19e706f.jpeg,https://bijnis.app.link/xWDTZRet6Kb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","09 Jul, 2024 15:01:10",3,18
Distribution,ACTION,Footwear,eva full moulded slippers,2596103,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-b1e34252-0218-40a6-9979-21fc4ab65522.jpeg,https://bijnis.app.link/ShKQZPet6Kb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","09 Jul, 2024 15:01:10",1,18
Distribution,ACTION,Footwear,eva full moulded slippers,2596104,ACTION 3461,ACTIONPLUS PRIVATE LIMITED,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-68908fc8-a388-42ae-b668-7fc87e56f890.jpeg,https://bijnis.app.link/Aj0yHQet6Kb,160.12,152 - 168," 5, 6, 7, 8, 9,4,5,6","09 Jul, 2024 15:01:10",4,18
Distribution,ACTION,Footwear,eva full moulded slippers,2597042,ACTION 3469,ACTIONPLUS PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a9e9bbae-2205-4fa3-9dd8-af4133a02846.jpeg,https://bijnis.app.link/GOU1gj2M9Kb,129.48,123 - 136," 7, 8, 9,6,7","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva full moulded slippers,2600625,ACTION 3469,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-ea4e765a-fc48-4071-a1c7-3879d13b18c1.jpeg,https://bijnis.app.link/zIGeODy5hLb,129.48,123 - 136," 7, 8, 9,6,7","16 Jul, 2024 12:01:48",1,11
Distribution,ACTION,Footwear,eva full moulded slippers,2601976,ACTION 3501,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-91a43629-1cfb-4969-8776-67f8d5a26fb2.jpeg,https://bijnis.app.link/JUo7rCY2rLb,280.73,267 - 295," 6, 7, 8,5","22 Jul, 2024 18:01:15",1,5
Distribution,ACTION,Footwear,eva full moulded slippers,2601977,ACTION 3501,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-a1f3465b-2375-4f57-a111-711711a6ab60.jpeg,https://bijnis.app.link/ZetQQxY2rLb,280.73,267 - 295," 6, 7, 8,5","22 Jul, 2024 18:01:15",1,5
Distribution,ACTION,Footwear,eva moulded slippers,2512437,ACTION 2409,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-519aa787-9542-43a9-9ad4-72d2070e2b00.jpeg,https://bijnis.app.link/fCmFIbmplLb,104.19,99 - 109," 10, 9,8","18 Jul, 2024 12:01:37",1,9
Distribution,ACTION,Footwear,eva moulded slippers,2593844,ACTION 3462,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-d95ec080-da28-4558-bf48-85a895bf2b7a.jpeg,https://bijnis.app.link/2WDnznCPZKb,166.83,158 - 175," 10, 7, 8, 9,6,7","05 Jul, 2024 12:01:21",1,22
Distribution,ACTION,Footwear,eva moulded slippers,2593845,ACTION 3462,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-400fcd4c-08a7-4e58-bc86-c3e4bec0633a.jpeg,https://bijnis.app.link/fpGjaqCPZKb,166.83,158 - 175," 10, 7, 8, 9,6,7","05 Jul, 2024 12:01:21",4,22
Distribution,ACTION,Footwear,eva moulded slippers,2593846,ACTION 3462,ACTIONPLUS PRIVATE LIMITED,Grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-137caa61-a392-44c9-b5a9-2272e8b73ea7.jpeg,https://bijnis.app.link/AC1z0lCPZKb,166.83,158 - 175," 10, 7, 8, 9,6,7","05 Jul, 2024 12:01:21",3,22
Distribution,ACTION,Footwear,eva moulded slippers,2595543,ACTION 3463,ACTIONPLUS PRIVATE LIMITED,Maroon,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-522643b9-db18-4a56-9ed0-bbf62abff2d1.jpeg,https://bijnis.app.link/Qh0OFOet6Kb,207.34,197 - 218," 6, 7, 8,5","09 Jul, 2024 15:01:10",1,18
Distribution,ACTION,Footwear,eva moulded slippers,2595566,ACTION 3464,ACTIONPLUS PRIVATE LIMITED,Camel,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-26f8d8fb-29eb-48d4-a8c9-5290cdb6d0bb.jpeg,https://bijnis.app.link/drSa3Let6Kb,146.72,139 - 154," 5, 6, 7, 8,4,5","09 Jul, 2024 15:01:10",3,18
Distribution,ACTION,Footwear,eva moulded slippers,2596829,ACTION 3467,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0582e1d5-9394-4937-817c-40e53e8d8570.jpeg,https://bijnis.app.link/r6L4mg2M9Kb,166.83,158 - 175," 10, 7, 8, 9,6,7,8","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva moulded slippers,2596830,ACTION 3467,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-445835d3-114b-4676-9839-fc5bf7826edd.jpeg,https://bijnis.app.link/wpEkMg2M9Kb,166.83,158 - 175," 10, 7, 8, 9,6,7,8","11 Jul, 2024 12:01:36",2,16
Distribution,ACTION,Footwear,eva moulded slippers,2596831,ACTION 3467,ACTIONPLUS PRIVATE LIMITED,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-a8f85b2d-ec3a-4962-a84f-e26a64e0b1c9.jpeg,https://bijnis.app.link/GmIzgi2M9Kb,166.83,158 - 175," 10, 7, 8, 9,6,7,8","11 Jul, 2024 12:01:36",3,16
Distribution,ACTION,Footwear,eva moulded slippers,2596996,ACTION 3468,ACTIONPLUS PRIVATE LIMITED,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-7791fada-1015-4804-8758-18dd8173c65b.jpeg,https://bijnis.app.link/XvzGtk2M9Kb,143.40,136 - 151," 10, 7, 8, 9,6,7","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva moulded slippers,2597138,ACTION 3458,ACTIONPLUS PRIVATE LIMITED,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e96a2e0b-aa44-489c-992b-0bea0cecd7c1.jpeg,https://bijnis.app.link/37U2Hl2M9Kb,140.03,133 - 147," 5, 6, 7, 8,4,5","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva moulded slippers,2597139,ACTION 3464,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-0e610345-904d-42a2-b414-4ae90f8ddda7.jpeg,https://bijnis.app.link/UiI6wr2M9Kb,146.72,139 - 154," 5, 6, 7, 8,4,5","11 Jul, 2024 12:01:36",1,16
Distribution,ACTION,Footwear,eva moulded slippers,2597140,ACTION 3464,ACTIONPLUS PRIVATE LIMITED,Maroon,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-b47833c6-a4e2-4ed2-871c-571bbfddd0cf.jpeg,https://bijnis.app.link/w1r7gn2M9Kb,146.72,139 - 154," 5, 6, 7, 8,4,5","11 Jul, 2024 12:01:36",2,16
Distribution,ACTION,Footwear,eva moulded slippers,2597283,ACTION 3471,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9cd9db26-279e-4240-8ef9-9e55bc20d2bf.jpeg,https://bijnis.app.link/XTfKun2M9Kb,136.95,130 - 144,"10,7,8","11 Jul, 2024 15:01:18",1,16
Distribution,ACTION,Footwear,eva moulded slippers,2600626,ACTION 3372,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-03dcc0a7-78d5-46b9-96b8-0e4faabf2938.jpeg,https://bijnis.app.link/bH6KIGy5hLb,166.83,158 - 175," 7, 8, 9,6","16 Jul, 2024 12:01:48",2,11
Distribution,ACTION,Footwear,eva moulded slippers,2600627,ACTION 2787,ACTIONPLUS PRIVATE LIMITED,Pink,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-60434046-c687-4285-9d99-6a168f1ab233.jpeg,https://bijnis.app.link/ZZEqeBy5hLb,160.19,152 - 168," 6, 7, 8,5","16 Jul, 2024 12:01:48",1,11
Distribution,ACTION,Footwear,eva moulded slippers,2600628,ACTION 2587,ACTIONPLUS PRIVATE LIMITED,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_4-34d507e2-ec5f-49bc-90f9-1e72c2bd3c14.jpeg,https://bijnis.app.link/7FFlLxsKjLb,113.30,108 - 119," 5, 6, 7, 8,4,5","16 Jul, 2024 12:01:48",1,11
Distribution,ACTION,Footwear,eva moulded slippers,2601412,ACTION 3363,ACTIONPLUS PRIVATE LIMITED,Dark grey,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-aecb4f4d-4d5e-4351-99b8-8616836614e7.jpeg,https://bijnis.app.link/kJwcvSsKjLb,166.83,158 - 175," 10, 7, 8, 9,6,7","17 Jul, 2024 12:09:53",1,10
Distribution,ACTION,Footwear,eva moulded slippers,2601413,ACTION 3372,ACTIONPLUS PRIVATE LIMITED,Jet Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-e9720f75-9741-48a2-ba15-d12e220fbc84.jpeg,https://bijnis.app.link/KnhMhVsKjLb,166.83,158 - 175," 7, 8, 9,6","17 Jul, 2024 12:09:53",1,10
Distribution,ACTION,Footwear,eva moulded slippers,2601414,ACTION 3462,ACTIONPLUS PRIVATE LIMITED,Jet Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-ac8e5670-5bdb-4b33-a9bc-bc106d1485da.jpeg,https://bijnis.app.link/SMIXmSsKjLb,166.83,158 - 175," 10, 7, 8, 9,6,7","17 Jul, 2024 12:09:53",2,10
Distribution,ACTION,Footwear,eva moulded slippers,2601982,ACTION 3502,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_3-ab5e3cb4-8a46-4c72-a979-2af77b79aa76.jpeg,https://bijnis.app.link/aGoPJPmplLb,186.92,178 - 196," 10, 7, 8, 9,6","18 Jul, 2024 15:01:34",2,9
Distribution,ACTION,Footwear,eva moulded slippers,2601983,ACTION 3502,ACTIONPLUS PRIVATE LIMITED,Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8725d266-eaef-44c4-85a6-7e829eb7e611.jpeg,https://bijnis.app.link/uOe4fRmplLb,186.92,178 - 196," 10, 7, 8, 9,6","18 Jul, 2024 15:01:34",1,9
Distribution,ACTION,Footwear,eva moulded slippers,2601984,ACTION 3502,ACTIONPLUS PRIVATE LIMITED,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6ce52485-249d-4ab4-83c4-8f044ac28004.jpeg,https://bijnis.app.link/84Mi1QmplLb,186.92,178 - 196," 10, 7, 8, 9,6","18 Jul, 2024 15:01:34",1,9
Distribution,ACTION,Footwear,fabrication slippers,2602495,ACTION 3503,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-1438856a-c861-42d5-b160-614c33e317d8.jpeg,https://bijnis.app.link/hVPlDEaJoLb,248.75,236 - 261,"10,6,7,9","20 Jul, 2024 12:01:43",1,7
Distribution,ACTION,Footwear,fabrication slippers,2602496,ACTION 3503,ACTIONPLUS PRIVATE LIMITED,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-4aedb77d-51cf-4b67-9b69-35bebc03b577.jpeg,https://bijnis.app.link/eJG8HJaJoLb,248.75,236 - 261,"10,6,7,9","20 Jul, 2024 12:01:43",2,7
Distribution,ACTION,Footwear,fabrication slippers,2602593,ACTION 3504,ACTIONPLUS PRIVATE LIMITED,Navy Blue,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-2b53f53c-be18-48c4-8230-0b694f61b57c.jpeg,https://bijnis.app.link/SOmzxFaJoLb,248.75,236 - 261,"10,6,7,8,9","20 Jul, 2024 12:01:43",1,7
Distribution,ACTION,Footwear,fabrication slippers,2602594,ACTION 3504,ACTIONPLUS PRIVATE LIMITED,Olive,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_2-6006551b-e2ed-4b32-9c9a-4c40cbd558cd.jpeg,https://bijnis.app.link/NroVGFaJoLb,248.75,236 - 261,"10,6,7,8,9","20 Jul, 2024 12:01:43",1,7
Distribution,ACTION,Footwear,machine pasted sports shoes,2593824,ACTION 3460,ACTIONPLUS PRIVATE LIMITED,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_6-4ac8b74f-31aa-42cc-82ea-03e8404d8d91.jpeg,https://bijnis.app.link/qBkSjmCPZKb,480.35,456 - 504," 5, 6, 7, 8,4","05 Jul, 2024 12:01:21",1,22
Distribution,ACTION,Footwear,phylon / tpr sandals,2598244,ACTION 3495,ACTIONPLUS PRIVATE LIMITED,Beige,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-79f85e13-92f7-4f3f-992e-8a8ed91cb111.jpeg,https://bijnis.app.link/qMvSwkWrbLb,455.84,433 - 479,"6,7,8","12 Jul, 2024 12:01:18",1,15
Distribution,"ACTION ",Footwear,Synthetic Hand Pasted Sports,2542319,ACTION  2622,MICRO INDUSTRIAL CORPORATION (BHA),Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-c2650cce-a375-4469-9b6c-e8caf75dca0f.jpeg,https://bijnis.app.link/JM6usP777Kb,438.85,417 - 461," 10, 7, 8, 9,6,7","10 Jul, 2024 12:10:44",1,17
Distribution,ACTION DOTCOM,Footwear,leather handmade formal shoes,2603272,ACTION DOTCOM 2003,Micro Industrial Corporation,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-69ed8b9e-7fce-44aa-8058-6302d9909146.jpeg,https://bijnis.app.link/yT0R3IMmvLb,495.38,471 - 520," 10, 7, 8, 9,10,11,6,7,8,9","23 Jul, 2024 15:08:20",1,4
Distribution,ACTION DOTCOM,Footwear,leather handmade formal shoes,2603274,ACTION DOTCOM 2004,Micro Industrial Corporation,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-6f8d78be-0fbf-4b6d-83a0-5df9af8e9c58.jpeg,https://bijnis.app.link/MBWzBMMmvLb,495.38,471 - 520," 10, 12, 7, 8, 9,10,11,6,7,8,9","23 Jul, 2024 15:08:20",1,4
Distribution,ACTION DOTCOM,Footwear,leather handmade formal shoes,2603275,ACTION DOTCOM 2005,Micro Industrial Corporation,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-21bcbd11-1f3a-45d6-a373-5769d38e610c.jpeg,https://bijnis.app.link/ZxjsKJMmvLb,495.38,471 - 520," 10, 7, 8, 9,10,6,7,8,9","23 Jul, 2024 15:08:20",1,4
Distribution,ACTION DOTCOM,Footwear,pu moulded sandals,2592603,ACTION DOTCOM 1994,Micro Industrial Corporation,White,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-4e9cb838-987e-4d8c-adee-a585976b0c5b.jpeg,https://bijnis.app.link/QGNVD6ZbTKb,557.30,529 - 585," 10, 7, 8, 9,6,7,8,9","01 Jul, 2024 18:08:51",1,26
Distribution,ACTION DOTCOM,Footwear,pu moulded slippers,2602943,ACTION DOTCOM 2002,Micro Industrial Corporation,Brown,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-2ffe0672-005f-404a-984c-47b0329848e9.jpeg,https://bijnis.app.link/PcMBbGMmvLb,433.45,412 - 455," 10, 7, 8, 9,6,7,8,9","23 Jul, 2024 15:08:20",1,4
Distribution,ACTION DOTCOM,Footwear,pu moulded slippers,2602944,ACTION DOTCOM 2002,Micro Industrial Corporation,Tan,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-aee2364f-0627-4e03-b5cf-449ef6af3b8a.jpeg,https://bijnis.app.link/J7rNMGMmvLb,433.45,412 - 455," 10, 7, 8, 9,6,7,8,9","23 Jul, 2024 15:08:20",1,4
Distribution,ACTION DOTCOM,Footwear,pu moulded slippers,2603277,ACTION DOTCOM 2007,Micro Industrial Corporation,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-95891e28-1216-47bf-92df-af169c5f58bd.jpeg,https://bijnis.app.link/gHJvQeZ2rLb,557.30,529 - 585," 10, 7, 8, 9,6,7,8,9","22 Jul, 2024 15:07:39",1,5
Distribution,ACTION DOTCOM,Footwear,pu moulded slippers,2603279,ACTION DOTCOM 2009,Micro Industrial Corporation,Tan,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-8758a8d8-bc88-4024-a630-6a809e93391d.jpeg,https://bijnis.app.link/H1BnyQY2rLb,433.45,412 - 455," 10, 7, 8, 9,6,7,8,9","22 Jul, 2024 15:07:39",1,5
Distribution,ACTION DOTCOM,Footwear,synthetic handmade jutties,2556308,ACTION DOTCOM 1974,Micro Industrial Corporation,Black,https://bijnis.s3.amazonaws.com/PRODUCTION/uploads/uploadfile_1-9fe17679-a0ab-48d5-9a3d-0d382899f9a7.jpeg,https://bijnis.app.link/9i3mB9x5hLb,278.65,265 - 293," 10, 7, 8, 9,6,7","16 Jul, 2024 15:07:17",1,11
